cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:trich	ATTRIBUTE_condition:GNPSGROUP:control	ATTRIBUTE_condition:GNPSGROUP:nan	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_1	ATTRIBUTE_condition_detailed:GNPSGROUP:control	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_2	ATTRIBUTE_condition_detailed:GNPSGROUP:nan
3444	246.22213508594064	5.1330757	2828524.7875	2336032.9		2875914.925	2336032.9	2781134.65	
3445	246.22033479008527	5.134307	0.0	1716005.0		0.0	1716005.0	0.0	
3446	190.9934553858872	5.140693	1962682.2874999999	1899133.175		2281683.825	1899133.175	1643680.75	
3447	346.272002452494	5.1428986	0.0	559481.0		0.0	559481.0	0.0	
3448	162.99853732437106	5.1452045	1397281.8625	1423679.375		1393082.1	1423679.375	1401481.625	
3449	198.18571359160853	5.155088	2676851.9000000004	2020776.05		2757127.675	2020776.05	2596576.125	
3450	198.1842700057015	5.1597776	0.0	614982.0		0.0	614982.0	0.0	
3451	139.9826210096605	5.1738954	846733.9	861891.2		863488.375	861891.2	829979.425	
3452	665.2877062466542	5.165526	0.0	0.0		0.0	0.0	0.0	
3453	177.16422551509197	5.162256	1198075.04375	1081945.4		1231837.7375	1081945.4	1164312.35	
3454	449.1562162574172	5.171468	2265179.575	1563023.275		2089093.8000000003	1563023.275	2441265.35	
3455	177.16292156663664	5.168144	0.0	291399.85		0.0	291399.85	0.0	
3456	503.1639376376541	5.225839	1488302.8875	1132130.125		1735521.625	1132130.125	1241084.15	
3457	481.1823316427784	5.20026	3186017.475	1884738.85		2891810.4749999996	1884738.85	3480224.475	
3458	1076.617308344049	5.177648	2138062.7575	1921364.475		2445431.965	1921364.475	1830693.5499999998	
3459	128.95108429177057	5.203208	581595.90625	997706.0875		458335.65	997706.0875	704856.1625000001	
3460	246.2220058925317	5.2049828	5217778.225	3978234.875		5527930.575	3978234.875	4907625.875	
3461	211.1332622412856	5.206054	405998.8125	574942.0375		652068.725	574942.0375	159928.9	
3462	273.2538721081639	5.2521977	4397910.9625	3179687.125		4285896.675	3179687.125	4509925.25	
3463	246.2201223711671	5.2098894	0.0	1355810.875		0.0	1355810.875	0.0	
3464	273.25192322497475	5.2098894	0.0	871036.25		0.0	871036.25	0.0	
3465	154.99055535432177	5.2226534	1347304.2875	1316575.5499999998		1148278.7000000002	1316575.5499999998	1546329.875	
3466	139.01818686136392	5.240461	897222.24375	726425.665		921643.0	726425.665	872801.4875	
3467	125.9865842037896	5.2353063	992922.6900000001	735245.0325		963223.2150000001	735245.0325	1022622.165	
3468	449.1561296384439	5.212105	2194698.15	1220891.375		1787714.1	1220891.375	2601682.2	
3469	481.1822286682051	5.2255445	3167626.1125	2026745.95		2769800.3499999996	2026745.95	3565451.875	
3470	503.1639282020166	5.229519	1722194.6625	1132130.125		1735521.625	1132130.125	1708867.7	
3471	349.19895609565833	5.2306485	1219837.4625	1312687.4		1756534.5250000001	1312687.4	683140.4	
3472	344.2408360632996	5.2343497	0.0	286173.275		0.0	286173.275	0.0	
3473	349.19631858059387	5.2343497	0.0	1122702.375		0.0	1122702.375	0.0	
3474	277.2165016335727	5.23513	3568953.05	2582055.25		3745054.2	2582055.25	3392851.9	
3475	295.22707806544014	5.2356067	7567823.275	5399732.0		7871982.5	5399732.0	7263664.05	
3476	155.10688092744002	5.2356057	3624014.95	2622479.8		3844674.2	2622479.8	3403355.6999999997	
3477	173.11753222304148	5.2360864	3558752.6875	2651215.325		3729406.7	2651215.325	3388098.6750000003	
3478	353.2299285869183	5.2365656	51060804.0	36500305.5		53815240.0	36500305.5	48306368.0	
3479	348.27481677590674	5.237045	2638977.3375000004	2016200.75		2734598.125	2016200.75	2543356.55	
3480	313.2375562203707	5.2365603	2362709.325	1805384.725		2473774.0	1805384.725	2251644.65	
3481	365.1938630481182	5.2375035	3058501.4124999996	2258136.45		3655481.55	2258136.45	2461521.275	
3482	360.2383189805484	5.2389445	2863608.5250000004	2237461.825		3438114.2	2237461.825	2289102.85	
3483	667.3306148935951	5.2384624	1135789.5225	1623491.6		1255308.1600000001	1623491.6	1016270.885	
3484	158.9616048783412	5.2417355	1869565.25	1867994.25		1630210.65	1867994.25	2108919.85	
3485	171.99330191922897	5.2333117	1319618.1124999998	1370742.075		1139763.15	1370742.075	1499473.075	
3486	155.1056680861281	5.2423725	0.0	1216769.875		0.0	1216769.875	0.0	
3487	173.1161720171442	5.2423725	0.0	1049855.375		0.0	1049855.375	0.0	
3488	228.1944418801673	5.2423725	0.0	9742152.5		0.0	9742152.5	0.0	
3489	277.21435313291806	5.2423725	0.0	1237023.125		0.0	1237023.125	0.0	
3490	295.2248196805275	5.2423725	0.0	2545994.75		0.0	2545994.75	0.0	
3491	313.23516787960256	5.2423725	0.0	801977.2		0.0	801977.2	0.0	
3492	348.272192193351	5.2423725	0.0	866093.55		0.0	866093.55	0.0	
3493	353.2272243789047	5.2423725	0.0	18465785.0		0.0	18465785.0	0.0	
3494	711.3204434531771	5.24519	3120939.4375	5335120.375		3902354.925	5335120.375	2339523.95	
3495	506.2025419859649	5.2437162	529499.5875	796313.0		715250.06	796313.0	343749.115	
3496	706.3650310729563	5.250029	3817537.2750000004	6765570.0		4811119.675	6765570.0	2823954.875	
3497	241.17816256195408	5.250435	0.0	719899.95		0.0	719899.95	0.0	
3498	137.98768469398635	5.245622	1163816.65	1166267.115		1189933.8	1166267.115	1137699.5	
3499	158.15427412726189	5.2544436	15237682.25	12571184.25		15365349.25	12571184.25	15110015.25	
3500	228.19619751234129	5.2548347	40508490.0	33596016.5		40893678.5	33596016.5	40123301.5	
3501	175.14849487754591	5.2551713	2128589.475	1710163.25		2157323.8	1710163.25	2099855.15	
3502	193.15908539728	5.255176	2388853.1875	1995417.25		2411847.4	1995417.25	2365858.975	
3503	250.17809124766043	5.2555075	14519420.625	11699308.5		14648234.0	11699308.5	14390607.25	
3504	229.1804481239834	5.2555366	2316648.0875000004	1933557.3		2336692.05	1933557.3	2296604.125	
3505	211.16956793745703	5.255873	2762323.6125	2254222.925		2784733.9	2254222.925	2739913.325	
3506	158.15303303360378	5.2586017	0.0	4014070.75		0.0	4014070.75	0.0	
3507	229.1786697361124	5.2586017	0.0	534917.75		0.0	534917.75	0.0	
3508	169.97767475662658	5.2593226	2084009.5374999999	1348006.2		2020972.475	1348006.2	2147046.6	
3509	266.1520744041814	5.2603726	1370211.5375	1099403.3		1375252.3250000002	1099403.3	1365170.75	
3510	273.25389376999846	5.264181	4837760.5	3295469.2		4783663.375	3295469.2	4891857.625	
3511	175.14714086288672	5.266866	0.0	493589.5		0.0	493589.5	0.0	
3512	211.16793565821183	5.266866	0.0	670608.3		0.0	670608.3	0.0	
3513	250.17616844494367	5.266866	0.0	3629250.25		0.0	3629250.25	0.0	
3514	193.1575913745621	5.275135	0.0	580507.05		0.0	580507.05	0.0	
3515	273.2517957077457	5.275135	0.0	1166553.875		0.0	1166553.875	0.0	
3516	223.1332888972048	5.285128	4188287.7875	3451413.625		4402857.75	3451413.625	3973717.825	
3517	293.2114005114527	5.330102	4782342.1	2252275.5		4847084.425	2252275.5	4717599.775	
3518	365.2300985501605	5.314457	11427994.6875	6008261.5		11822351.75	6008261.5	11033637.625	
3519	355.1541620213373	5.2901964	1064296.3624999998	1198502.925		1231688.95	1198502.925	896903.775	
3520	227.1646411989909	5.290239	1613621.4125	1204914.775		1634526.325	1204914.775	1592716.5	
3521	311.221880433564	5.281643	1131538.595	964701.4999999999		1241493.3	964701.4999999999	1021583.89	
3522	223.13155577484943	5.2916203	0.0	1161682.5		0.0	1161682.5	0.0	
3523	227.1628574857352	5.2916203	0.0	1169359.625		0.0	1169359.625	0.0	
3524	275.1987974317197	5.2916203	0.0	1289589.25		0.0	1289589.25	0.0	
3525	293.20914581075414	5.2916203	0.0	757666.7		0.0	757666.7	0.0	
3526	355.15151287022115	5.2916203	0.0	474091.6		0.0	474091.6	0.0	
3527	552.2818469747874	5.291829	0.0	0.0		0.0	0.0	0.0	
3528	360.2718519995949	5.2998056	0.0	1484518.75		0.0	1484518.75	0.0	
3529	365.22739005396215	5.2998056	0.0	2484983.25		0.0	2484983.25	0.0	
3530	388.3027159849212	5.2998056	0.0	560292.8		0.0	560292.8	0.0	
3531	248.2376314498516	5.297487	1205167.08	893490.2749999999		1299566.05	893490.2749999999	1110768.1099999999	
3532	162.99853032165387	5.3087516	1709595.9875	1246666.225		1691136.35	1246666.225	1728055.625	
3533	311.2196007774915	5.308095	0.0	335440.9		0.0	335440.9	0.0	
3534	139.98264219397242	5.3027744	916896.9225000001	738669.05		1103614.685	738669.05	730179.1599999999	
3535	151.0356394118768	5.329699	779690.55	717210.6499999999		887541.2625	717210.6499999999	671839.8375	
3536	249.20645210126816	5.308353	1030484.1825	811106.0		971884.74	811106.0	1089083.625	
3537	190.9934276979292	5.318779	2273562.525	1532482.775		2294108.0	1532482.775	2253017.05	
3538	311.22190985613975	5.2940664	1126315.0450000002	1017794.7250000001		1224261.275	1017794.7250000001	1028368.8150000001	
3539	307.22701160118635	5.3073645	1153804.2075	516482.4625		1066476.19	516482.4625	1241132.225	
3540	575.154749263502	5.334131	0.0	0.0		0.0	0.0	0.0	
3541	275.20093061903344	5.3305855	5467353.8375	2917467.45		5419264.55	2917467.45	5515443.125	
3542	535.1235275422453	5.333727	0.0	0.0		0.0	0.0	0.0	
3543	615.1476484479023	5.333727	0.0	0.0		0.0	0.0	0.0	
3544	388.30568488065137	5.3315773	2170344.3499999996	1139687.925		2138109.625	1139687.925	2202579.075	
3545	173.11758523116475	5.3266125	813555.76875	406065.19		695485.9125	406065.19	931625.625	
3546	360.27450825209536	5.336544	10844719.35	5759658.0		10488267.75	5759658.0	11201170.95	
3547	155.106956976674	5.3408933	1050547.4	526991.8		1035692.525	526991.8	1065402.275	
3548	291.1957282382011	5.339046	5070913.275	4260458.25		5203607.5	4260458.25	4938219.05	
3549	293.2114140139249	5.339051	4431025.800000001	2661301.325		4361470.075	2661301.325	4500581.525	
3550	365.2300958077026	5.3315773	11438930.0	6242803.25		11832035.75	6242803.25	11045824.25	
3551	291.1935246878708	5.341889	0.0	2089963.125		0.0	2089963.125	0.0	
3552	593.165656230195	5.342813	0.0	0.0		0.0	0.0	0.0	
3553	279.09373134969235	5.3449936	1153530.0625	975943.4500000001		1150756.125	975943.4500000001	1156304.0	
3554	365.1942378139738	5.350762	1654595.74375	1757670.025		2053322.075	1757670.025	1255869.4125	
3555	279.0916262785959	5.350376	0.0	323036.85		0.0	323036.85	0.0	
3556	360.2388564960975	5.350563	2709980.8875	2691706.75		3257373.125	2691706.75	2162588.65	
3557	388.2697589528509	5.3522882	990464.46875	1017392.025		1408688.7125	1017392.025	572240.225	
3558	535.288274124963	5.3530855	1286271.5125	2962042.25		1687739.2	2962042.25	884803.825	
3559	530.3329408512463	5.355985	291833.0	1449747.425		583666.0	1449747.425	0.0	
3560	351.2149078065247	5.364151	540415.8375	900645.575		796700.125	900645.575	284131.55	
3561	365.2302559574968	5.375099	8894251.4125	3889374.55		8115857.075	3889374.55	9672645.75	
3562	125.98656663192548	5.3400536	977130.94875	779878.3650000001		980360.075	779878.3650000001	973901.8225	
3563	227.98334499677392	5.385741	664603.2675	609381.9375		574265.925	609381.9375	754940.6100000001	
3564	351.2122351243531	5.384947	0.0	380789.875		0.0	380789.875	0.0	
3565	139.01823678672932	5.3816075	907985.6975	997660.35		905037.9974999999	997660.35	910933.3975	
3566	227.16459817205444	5.3957973	788738.95	560753.15		823212.65	560753.15	754265.25	
3567	128.95119696043616	5.3645854	519660.3	505186.8		662863.125	505186.8	376457.475	
3568	429.2489429473536	5.3977165	3796968.525	3143941.2		3896786.475	3143941.2	3697150.575	
3569	474.3069962316816	5.396274	2331378.075	1575683.9		2358276.825	1575683.9	2304479.325	
3570	451.23095996525313	5.3973427	4440672.125	3929785.875		4681757.675	3929785.875	4199586.575	
3571	275.20097708384253	5.3496723	5393573.2625	2716067.475		5326399.075	2716067.475	5460747.45	
3572	411.23880493850817	5.399137	1693561.75	1511905.7		1698067.625	1511905.7	1689055.875	
3573	227.1627558611829	5.4016633	0.0	843175.625		0.0	843175.625	0.0	
3574	275.1988874002874	5.4016633	0.0	783861.75		0.0	783861.75	0.0	
3575	360.2871712268985	5.4016633	0.0	1096561.625		0.0	1096561.625	0.0	
3576	365.227416143462	5.4016633	0.0	1164261.125		0.0	1164261.125	0.0	
3577	429.245581047826	5.4016633	0.0	963744.875		0.0	963744.875	0.0	
3578	451.2273920406439	5.4016633	0.0	1106637.875		0.0	1106637.875	0.0	
3579	474.303204421148	5.4016633	0.0	465381.1		0.0	465381.1	0.0	
3580	158.9616694883634	5.370512	1743355.9	1696775.25		1941429.55	1696775.25	1545282.25	
3581	225.14896222582104	5.4067287	1083015.8375	873472.6875		1052413.925	873472.6875	1113617.75	
3582	255.17270762962963	5.409859	0.0	516073.55		0.0	516073.55	0.0	
3583	291.19579461977844	5.4056997	3512301.7624999997	2303727.925		4516150.175	2303727.925	2508453.35	
3584	500.29011558577474	5.41022	0.0	0.0		0.0	0.0	0.0	
3585	522.2724294428349	5.41022	0.0	0.0		0.0	0.0	0.0	
3586	354.26436087346593	5.4109488	371450.6625	179095.2		428776.475	179095.2	314124.85	
3587	331.18837303158944	5.41137	1121255.775	815294.65		1453018.85	815294.65	789492.7	
3588	415.1944139289117	5.411049	1247819.6625	1077572.75		1402257.275	1077572.75	1093382.05	
3589	410.23891189844414	5.4112973	3144602.2875	2737524.0999999996		3021136.7	2737524.0999999996	3268067.875	
3590	273.1852719847819	5.410583	971627.975	702178.01		1258856.75	702178.01	684399.2	
3591	567.314324490727	5.4157405	338916.195	1155892.775		468612.39	1155892.775	209220.0	
3592	139.98211817506305	5.4547505	0.0	261811.1875		0.0	261811.1875	0.0	
3593	154.9905752678685	5.376125	1450077.85	1569768.625		1417093.1	1569768.625	1483062.6	
3594	273.1830633900791	5.4181275	0.0	3829420.75		0.0	3829420.75	0.0	
3595	291.1934572831752	5.4181275	0.0	5558996.5		0.0	5558996.5	0.0	
3596	304.2614796247988	5.4181275	0.0	747985.0		0.0	747985.0	0.0	
3597	309.2040710907218	5.4937634	1501108.2625000002	2365828.275		1375536.225	2365828.275	1626680.3	
3598	331.1856619810793	5.4181275	0.0	3295902.0		0.0	3295902.0	0.0	
3599	354.2613956646248	5.4181275	0.0	1452277.125		0.0	1452277.125	0.0	
3600	139.98275139419312	5.38373	741315.9	490158.42500000005		500912.8	490158.42500000005	981719.0	
3601	190.99351004496728	5.405639	2175303.9	1576094.6999999997		2102997.6750000003	1576094.6999999997	2247610.125	
3602	360.27459249056307	5.379572	9791092.7875	5467111.025		8505047.45	5467111.025	11077138.125	
3603	355.15435249907785	5.4272103	759620.555	707421.0349999999		807255.2625	707421.0349999999	711985.8475	
3604	355.1515292135438	5.42653	0.0	413241.875		0.0	413241.875	0.0	
3605	360.2718879906246	5.42653	0.0	606646.875		0.0	606646.875	0.0	
3606	162.99856885885288	5.4220476	1426921.525	1185571.1		1591725.9249999998	1185571.1	1262117.125	
3607	240.19613041191664	5.436086	4343728.775	3499956.125		4401851.625	3499956.125	4285605.925	
3608	1549.1450844156325	5.4377756	0.0	0.0		0.0	0.0	0.0	
3609	262.1782147978235	5.4357142	1855641.525	1519926.9500000002		1823717.25	1519926.9500000002	1887565.7999999998	
3610	240.1942568885601	5.443513	0.0	1016972.95		0.0	1016972.95	0.0	
3611	534.3088287528601	5.443513	0.0	344260.2		0.0	344260.2	0.0	
3612	349.19627746471133	5.452209	0.0	604459.8		0.0	604459.8	0.0	
3613	530.2466890189589	5.456546	0.0	0.0		0.0	0.0	0.0	
3614	547.2731655680697	5.456546	0.0	0.0		0.0	0.0	0.0	
3615	552.2284984904187	5.456546	0.0	0.0		0.0	0.0	0.0	
3616	575.3044160042521	5.456546	0.0	0.0		0.0	0.0	0.0	
3617	568.2026464387807	5.456546	0.0	0.0		0.0	0.0	0.0	
3618	231.06209174597444	5.4593987	0.0	0.0		0.0	0.0	0.0	
3619	417.1628682633607	5.4584227	0.0	0.0		0.0	0.0	0.0	
3620	485.2254060982147	5.4593987	0.0	0.0		0.0	0.0	0.0	
3621	502.2518488329462	5.458913	0.0	0.0		0.0	0.0	0.0	
3622	512.2362451211109	5.4593987	0.0	0.0		0.0	0.0	0.0	
3623	573.2884949936423	5.4593987	0.0	0.0		0.0	0.0	0.0	
3624	629.1625260698085	5.4593987	0.0	0.0		0.0	0.0	0.0	
3625	1059.4863347954074	5.4593987	0.0	0.0		0.0	0.0	0.0	
3626	1076.5132177754224	5.4593987	0.0	0.0		0.0	0.0	0.0	
3627	1081.468120904078	5.4584227	0.0	0.0		0.0	0.0	0.0	
3628	1097.4423027737762	5.4593987	0.0	0.0		0.0	0.0	0.0	
3629	407.2587049790856	5.45904	1573882.7125	1044094.8500000001		1528633.375	1044094.8500000001	1619132.0499999998	
3630	269.20941693698177	5.4608235	0.0	772310.8		0.0	772310.8	0.0	
3631	269.21148891514616	5.4619117	3035242.125	3254653.3		3125638.25	3254653.3	2944846.0	
3632	578.3391481901988	5.466263	1209711.1625	930237.7749999999		1206435.225	930237.7749999999	1212987.1	
3633	688.3547229599785	5.4711747	1775284.665	1355322.975		1908252.54	1355322.975	1642316.79	
3634	325.2013981946523	5.485816	602976.9824999999	814013.3875		841747.725	814013.3875	364206.24	
3635	265.10308478139393	5.486875	0.0	388481.75		0.0	388481.75	0.0	
3636	360.28729378529704	5.486875	0.0	392462.475		0.0	392462.475	0.0	
3637	265.10511182194426	5.487392	1295540.2125	965939.6625		1191160.5	965939.6625	1399919.925	
3638	289.1802574374484	5.494313	314124.0375	491503.5625		628248.075	491503.5625	0.0	
3639	325.1988788848521	5.4953856	0.0	316459.85		0.0	316459.85	0.0	
3640	347.18071506146475	5.4953856	0.0	342657.5		0.0	342657.5	0.0	
3641	347.1834430773748	5.4962254	795276.855	1134435.6		1326434.46	1134435.6	264119.25	
3642	307.1902030298988	5.498729	403142.73750000005	683728.55		637431.775	683728.55	168853.7	
3643	392.2278784175078	5.496862	1008328.53125	796587.725		992053.2625	796587.725	1024603.7999999999	
3644	128.9513387653126	5.5041966	751813.4737499999	645576.0325		695011.8625	645576.0325	808615.085	
3645	251.20095830780667	5.5033817	1184943.52	1089712.95		1193572.4249999998	1089712.95	1176314.615	
3646	348.1992351988722	5.504002	0.0	750024.8		0.0	750024.8	0.0	
3647	348.20211270154545	5.505918	2827891.6125	2274499.55		2534810.1	2274499.55	3120973.125	
3648	309.2043323561189	5.5047455	1781745.9875	2330441.0		1984510.35	2330441.0	1578981.6249999998	
3649	139.9828084740256	5.5050507	537817.2825	403222.0		513862.55	403222.0	561772.015	
3650	239.1648712471627	5.527451	756453.8062499999	758200.525		987205.7625	758200.525	525701.85	
3651	304.17624008878414	5.5210767	7387566.625	5945090.0		6526191.75	5945090.0	8248941.5	
3652	304.1737174307282	5.521227	0.0	1965276.5		0.0	1965276.5	0.0	
3653	309.1288603572509	5.521227	0.0	839558.75		0.0	839558.75	0.0	
3654	332.2073064585063	5.5202284	1232601.875	922416.525		975060.0	922416.525	1490143.7499999998	
3655	311.1844370587859	5.5201354	410368.0375	277374.025		679120.31	277374.025	141615.765	
3656	309.1314744950924	5.5214343	3138181.9124999996	2293436.0		2770508.0	2293436.0	3505855.825	
3657	207.1388056163977	5.523575	453502.5825	627602.65		729726.5900000001	627602.65	177278.575	
3658	376.23385034800486	5.5239286	1689812.125	1279183.85		2210383.575	1279183.85	1169240.6749999998	
3659	167.10705991210747	5.5289416	0.0	0.0		0.0	0.0	0.0	
3660	291.1964037160875	5.539362	650063.575	836346.66		869662.6125	836346.66	430464.5375	
3661	565.3134009239494	5.544369	0.0	0.0		0.0	0.0	0.0	
3662	570.268740524671	5.544369	0.0	0.0		0.0	0.0	0.0	
3663	548.2873609076963	5.544582	0.0	0.0		0.0	0.0	0.0	
3664	128.95140520203998	5.55398	750995.485	720464.615		670468.0225	720464.615	831522.9475	
3665	291.1935432415307	5.5472164	0.0	534230.75		0.0	534230.75	0.0	
3666	349.19617556675314	5.5472164	0.0	562909.625		0.0	562909.625	0.0	
3667	349.20023370799964	5.5472984	420509.305	408809.5625		530372.01	408809.5625	310646.6	
3668	548.2879109780094	5.5455475	0.0	0.0		0.0	0.0	0.0	
3669	162.9979075741329	5.560275	0.0	451486.475		0.0	451486.475	0.0	
3670	190.9921175687561	5.5557976	0.0	613663.75		0.0	613663.75	0.0	
3671	190.99394662555207	5.561682	2133124.5625	1873309.2000000002		2238948.6	1873309.2000000002	2027300.525	
3672	531.2587865112125	5.560478	0.0	0.0		0.0	0.0	0.0	
3673	509.2772253171864	5.5577207	0.0	0.0		0.0	0.0	0.0	
3674	509.2796577632975	5.5656157	0.0	0.0		0.0	0.0	0.0	
3675	227.98378672891772	5.558445	593239.2562500001	831171.075		607076.2	831171.075	579402.3125	
3676	531.2597775446989	5.561685	0.0	0.0		0.0	0.0	0.0	
3677	526.3033462172435	5.5617733	0.0	0.0		0.0	0.0	0.0	
3678	162.998998477676	5.5654893	1601078.2125000001	1375360.3		1682891.5499999998	1375360.3	1519264.875	
3679	190.99358104273017	5.5451484	727811.725	945765.1		0.0	945765.1	1455623.45	
3680	269.21160987274874	5.51104	2920588.1625	2666829.075		3074242.8	2666829.075	2766933.5250000004	
3681	367.2477554080932	5.6003456	1978447.475	2099447.225		2855844.1500000004	2099447.225	1101050.8	
3682	312.2189155766475	5.586925	1598143.5875	1804591.0		1988949.75	1804591.0	1207337.425	
3683	309.2061801754503	5.5831	1015714.0375	1240107.975		1031807.15	1240107.975	999620.925	
3684	269.2127920822712	5.5865307	1860092.9125	1922382.5500000003		1876277.25	1922382.5500000003	1843908.5750000002	
3685	530.248615332341	5.587925	0.0	0.0		0.0	0.0	0.0	
3686	547.2752153195395	5.587925	0.0	0.0		0.0	0.0	0.0	
3687	186.1861754165912	5.588262	0.0	0.0		0.0	0.0	0.0	
3688	312.21630082500866	5.5905704	0.0	1289708.125		0.0	1289708.125	0.0	
3689	575.1571783544406	5.596783	0.0	0.0		0.0	0.0	0.0	
3690	551.286465930357	5.6000333	501476.14999999997	3492878.575		1002952.2999999999	3492878.575	0.0	
3691	546.3308981751619	5.6000333	352520.3375	2422750.9		705040.675	2422750.9	0.0	
3692	362.2923372144752	5.620201	2633612.775	2171955.1999999997		3112548.925	2171955.1999999997	2154676.625	
3693	390.32360366794734	5.617889	561384.655	767668.3999999999		731238.5	767668.3999999999	391530.81	
3694	574.3620871515839	5.5997014	0.0	727565.65		0.0	727565.65	0.0	
