CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3090	3341	-51.011	0.000	0.7221	0.5131	1
3090	3360	-0.000	0.000	0.9451	0.8670	1
3090	3385	-23.016	0.000	0.8581	0.7068	1
3090	3398	-51.011	0.000	0.7035	0.4961	1
3090	3403	-0.005	0.000	0.9502	0.8806	1
3090	3408	-0.000	0.000	0.9581	0.8954	1
3090	3446	-51.011	0.000	0.7063	0.4849	1
3090	3448	-23.016	0.000	0.8146	0.6574	1
3090	3451	0.000	0.000	0.9411	0.8742	1
3090	3534	-0.000	0.000	0.9140	0.8157	1
3090	3537	-51.011	0.000	0.7109	0.4962	1
3090	3565	0.964	0.000	0.8671	0.7660	1
3090	3592	0.001	0.000	0.9399	0.8793	1
3090	3600	-0.000	0.000	0.9255	0.8689	1
3090	3601	-51.011	0.000	0.7156	0.5150	1
3090	3606	-23.016	0.000	0.8631	0.7066	1
3090	3649	-0.000	0.000	0.9003	0.8674	1
3090	3669	-23.015	0.000	0.8530	0.6812	1
3090	3671	-51.011	0.000	0.7047	0.4795	1
3090	3678	-23.016	0.000	0.8553	0.6912	1
3090	3712	-0.001	0.000	0.9090	0.8120	1
3090	3733	-51.012	0.000	0.7171	0.5083	1
3090	3741	-23.017	0.000	0.8674	0.7164	1
3090	3777	0.964	0.000	0.8887	0.8039	1
3090	3840	0.964	0.000	0.8934	0.8209	1
3090	3843	-0.006	0.000	0.8900	0.7588	1
3090	3922	-23.016	0.000	0.8499	0.6748	1
3090	3926	0.964	0.000	0.8732	0.8039	1
3090	3973	-23.016	0.000	0.8466	0.6749	1
3091	3097	0.002	0.000	0.9769	0.9146	1
3091	3199	-0.141	0.000	0.8349	0.6233	1
3091	3343	-0.000	0.000	0.8971	0.7657	1
3096	3127	-0.172	0.000	0.9455	0.8708	1
3096	3129	-0.171	0.000	0.9308	0.8854	1
3096	3164	-0.001	0.000	0.9839	0.9174	1
3096	3210	-0.001	0.000	0.9426	0.9056	1
3096	3248	0.000	0.000	0.9366	0.9394	1
3096	3341	-0.001	0.000	0.8990	0.8749	1
3096	3398	-0.001	0.000	0.9108	0.8904	1
3096	3446	-0.001	0.000	0.8962	0.8429	1
3096	3537	-0.001	0.000	0.8939	0.8480	1
3096	3601	-0.001	0.000	0.9083	0.9044	1
3096	3670	-0.000	0.000	0.8951	0.8871	1
3096	3671	-0.002	0.000	0.9121	0.8730	1
3096	3679	-0.002	0.000	0.9204	0.8832	1
3096	3733	-0.002	0.000	0.9037	0.9002	1
3096	3769	-0.002	0.000	0.9312	0.9804	1
3096	3824	-0.002	0.000	0.9118	0.9221	1
3096	3845	-0.003	0.000	0.9310	0.9753	1
3096	3924	-0.002	0.000	0.9144	0.9208	1
3096	3972	-0.002	0.000	0.9110	0.8671	1
3096	4088	-0.002	0.000	0.9070	0.8999	1
3096	4129	-0.002	0.000	0.9112	0.9047	1
3096	4207	27.993	0.000	0.7306	0.6317	1
3096	4208	-0.002	0.000	0.9172	0.9177	1
3096	4237	-0.002	0.000	0.8915	0.8864	1
3096	4282	-0.002	0.000	0.8963	0.9121	1
3096	4366	-0.002	0.000	0.8581	0.8162	1
3096	4449	-0.001	0.000	0.8597	0.8132	1
3097	3199	-0.143	0.000	0.8593	0.7092	1
