id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:isotopes
1016,1.075E5,11.6426,178.10912,178.10927,0,11.6266,11.7067,178.10917,7.52E5,1.993E6,1.993E6,,DETECTED,1.075E5,11.6426,178.10912,178.10927,,,0.0609,11.6266,11.7067,178.10917,7.52E5,1.993E6,4.0026,2.5013,1.993E6,,
1017,1.118E5,11.6426,179.12949,179.12961,0,11.6266,11.7067,179.12955,7.476E5,2.049E6,2.049E6,,DETECTED,1.118E5,11.6426,179.12949,179.12961,,,0.0849,11.6266,11.7067,179.12955,7.476E5,2.049E6,4.0026,2.5013,2.049E6,,
1018,2.692E5,11.6426,202.1091,202.10927,0,11.5946,11.7627,202.10917,9.527E5,2.327E6,2.327E6,,DETECTED,2.692E5,11.6426,202.1091,202.10927,,,0.0437,11.5946,11.7627,202.10917,9.527E5,2.327E6,2.5028,1.7514,2.327E6,,
1019,1.839E5,11.6426,204.12476,204.12497,0,11.6266,11.8105,204.12487,5.179E5,1.559E6,1.559E6,,DETECTED,1.839E5,11.6426,204.12476,204.12497,,,0.0259,11.6266,11.8105,204.12487,5.179E5,1.559E6,10.4799,5.74,1.559E6,,
1021,9.314E4,11.6507,134.07164,134.07176,0,11.6266,11.7067,134.07167,5.757E5,1.648E6,1.648E6,,DETECTED,9.314E4,11.6507,134.07164,134.07176,,,0.0375,11.6266,11.7067,134.07167,5.757E5,1.648E6,2.3323,1.6662,1.648E6,,
1022,1.398E5,11.6507,135.07942,135.07956,0,11.6266,11.7067,135.07947,8.929E5,3.348E6,3.348E6,,DETECTED,1.398E5,11.6507,135.07942,135.07956,,,0.0514,11.6266,11.7067,135.07947,8.929E5,3.348E6,2.3323,1.6662,3.348E6,,
1023,3.705E5,11.6507,161.0825,161.08266,0,11.6266,11.7627,161.08257,1.474E6,4.305E6,4.305E6,,DETECTED,3.705E5,11.6507,161.0825,161.08266,,,0.0383,11.6266,11.7627,161.08257,1.474E6,4.305E6,4.6602,2.8301,4.305E6,,
1024,1.243E5,11.6507,166.09787,166.09807,0,11.6266,11.7787,166.09798,5.083E5,1.078E6,1.078E6,,DETECTED,1.243E5,11.6507,166.09787,166.09807,,,0.1011,11.6266,11.7787,166.09798,5.083E5,1.078E6,5.3233,3.1617,1.078E6,,
1025,2.852E5,11.6507,176.10603,176.10623,1,11.5866,11.7067,176.10615,9.735E5,5.469E6,5.469E6,,DETECTED,2.852E5,11.6507,176.10603,176.10623,1,0.005,0.0724,11.5866,11.7067,176.10615,9.735E5,5.469E6,0.8763,0.9382,5.469E6,,
1026,1.597E5,11.6507,179.09309,179.09325,0,11.6266,11.7067,179.09318,1.094E6,3.108E6,3.108E6,,DETECTED,1.597E5,11.6507,179.09309,179.09325,,,0.0613,11.6266,11.7067,179.09318,1.094E6,3.108E6,2.3323,1.6662,3.108E6,,
1027,6.452E4,11.6507,200.09332,200.0937,0,11.5946,11.6667,200.09351,5.29E5,1.322E6,1.322E6,,DETECTED,6.452E4,11.6507,200.09332,200.0937,,,0.0322,11.5946,11.6667,200.09351,5.29E5,1.322E6,0.2859,0.643,1.322E6,,
1028,3.152E5,11.6987,126.10294,126.10307,1,11.6266,11.7067,126.10301,1.929E6,5.291E6,5.291E6,,DETECTED,3.152E5,11.6987,126.10294,126.10307,1,-0.0259,0.0575,11.6266,11.7067,126.10301,1.929E6,5.291E6,0.1112,0.5556,5.291E6,,
1029,3.251E5,11.6987,128.11858,128.11874,0,11.6266,11.7787,128.11868,1.067E6,3.376E6,3.376E6,,DETECTED,3.251E5,11.6987,128.11858,128.11874,,,0.1035,11.6266,11.7787,128.11868,1.067E6,3.376E6,1.1085,1.0543,3.376E6,,
1030,3.961E5,11.6987,137.08237,137.08261,0,11.515,11.7787,137.0825,6.98E5,2.175E6,2.175E6,,DETECTED,3.961E5,11.6987,137.08237,137.08261,,,0.1078,11.515,11.7787,137.0825,6.98E5,2.175E6,0.4352,0.7176,2.175E6,,
1031,7.145E5,11.6987,138.10284,138.10298,3,11.6266,11.8105,138.10292,1.881E6,5.412E6,5.412E6,,DETECTED,7.145E5,11.6987,138.10284,138.10298,3,-0.0511,0.1019,11.6266,11.8105,138.10292,1.881E6,5.412E6,1.5499,1.2749,5.412E6,,
1032,1.518E5,11.6987,140.11848,140.11864,0,11.6266,11.7067,140.11855,7.329E5,2.427E6,2.427E6,,DETECTED,1.518E5,11.6987,140.11848,140.11864,,,0.0594,11.6266,11.7067,140.11855,7.329E5,2.427E6,0.1112,0.5556,2.427E6,,
1033,7.619E5,11.6987,153.11378,153.11389,3,11.6266,11.8105,153.11385,2.117E6,5.959E6,5.959E6,,DETECTED,7.619E5,11.6987,153.11378,153.11389,3,-0.027,0.0643,11.6266,11.8105,153.11385,2.117E6,5.959E6,1.5499,1.2749,5.959E6,,
1034,1.835E5,11.6987,156.07703,156.07724,0,11.6266,11.8343,156.07717,5.276E5,1.348E6,1.348E6,,DETECTED,1.835E5,11.6987,156.07703,156.07724,,,0.1218,11.6266,11.8343,156.07717,5.276E5,1.348E6,1.8802,1.4401,1.348E6,,
1035,2.764E5,11.6987,189.11375,189.11406,0,11.515,11.8105,189.1139,5.789E5,1.304E6,1.304E6,,DETECTED,2.764E5,11.6987,189.11375,189.11406,,,0.1511,11.515,11.8105,189.1139,5.789E5,1.304E6,0.6085,0.8043,1.304E6,,
1036,3.645E6,11.7147,124.08732,124.08742,4,11.6266,11.7787,124.08737,1.423E7,4.141E7,4.141E7,1,DETECTED,3.645E6,11.7147,124.08732,124.08742,4,-0.0854,0.1179,11.6266,11.7787,124.08737,1.423E7,4.141E7,0.7254,0.8627,4.141E7,1,4
1038,8.297E5,11.7147,149.08253,149.08267,4,11.6266,11.7787,149.0826,3.001E6,8.991E6,8.991E6,,DETECTED,8.297E5,11.7147,149.08253,149.08267,4,-0.0693,0.094,11.6266,11.7787,149.0826,3.001E6,8.991E6,0.7254,0.8627,8.991E6,,
1039,3.719E5,11.7147,167.09312,167.09326,0,11.6266,11.7787,167.09319,1.154E6,4.469E6,4.469E6,,DETECTED,3.719E5,11.7147,167.09312,167.09326,,,0.1164,11.6266,11.7787,167.09319,1.154E6,4.469E6,0.7254,0.8627,4.469E6,,
1040,2.797E5,11.7147,174.09035,174.09064,0,11.4753,11.7787,174.0905,5.517E5,1.687E6,1.687E6,,DETECTED,2.797E5,11.7147,174.09035,174.09064,,,0.1965,11.4753,11.7787,174.0905,5.517E5,1.687E6,0.2671,0.6335,1.687E6,,
1041,1.254E5,11.7147,179.09312,179.09322,0,11.7067,11.7787,179.09319,1.173E6,2.454E6,2.454E6,,DETECTED,1.254E5,11.7147,179.09312,179.09322,,,0.0574,11.7067,11.7787,179.09319,1.173E6,2.454E6,7.9958,4.4979,2.454E6,,
1042,2.417E5,11.7147,190.10905,190.10925,0,11.6266,11.7787,190.10916,8.23E5,2.285E6,2.285E6,,DETECTED,2.417E5,11.7147,190.10905,190.10925,,,0.1194,11.6266,11.7787,190.10916,8.23E5,2.285E6,0.7254,0.8627,2.285E6,,
1043,6.59E4,11.7308,134.07159,134.07172,0,11.7067,11.7627,134.07167,7.993E5,1.567E6,1.567E6,,DETECTED,6.59E4,11.7308,134.07159,134.07172,,,0.044,11.7067,11.7627,134.07167,7.993E5,1.567E6,1.3303,1.1651,1.567E6,,
1044,1.059E5,11.7308,135.07942,135.07954,0,11.7067,11.7707,135.07949,9.99E5,2.581E6,2.581E6,,DETECTED,1.059E5,11.7308,135.07942,135.07954,,,0.0446,11.7067,11.7707,135.07949,9.99E5,2.581E6,1.6623,1.3312,2.581E6,,
1045,1.42E5,11.7308,176.10616,176.10623,0,11.7067,11.7707,176.10618,1.251E6,3.827E6,3.827E6,,DETECTED,1.42E5,11.7308,176.10616,176.10623,,,0.0295,11.7067,11.7707,176.10618,1.251E6,3.827E6,1.6623,1.3312,3.827E6,,
1046,3.455E5,11.7308,601.44775,601.45209,0,11.6266,11.9377,601.4513,5.03E5,1.74E6,1.74E6,,DETECTED,3.455E5,11.7308,601.44775,601.45209,,,0.2168,11.6266,11.9377,601.4513,5.03E5,1.74E6,1.9865,1.4932,1.74E6,,
1047,6.376E4,11.7388,726.50238,726.50616,0,11.6987,11.7866,726.50343,5.368E5,1.04E6,1.04E6,,DETECTED,6.376E4,11.7388,726.50238,726.50616,,,0.0852,11.6987,11.7866,726.50343,5.368E5,1.04E6,1.1957,1.0978,1.04E6,,
1048,2.914E5,11.7627,411.2832,411.28415,0,11.5866,11.9297,411.28366,5.014E5,1.228E6,1.228E6,,DETECTED,2.914E5,11.7627,411.2832,411.28415,,,0.2899,11.5866,11.9297,411.28366,5.014E5,1.228E6,0.9486,0.9743,1.228E6,,
1049,3.939E5,11.7866,126.10293,126.10305,2,11.7067,11.8105,126.103,2.094E6,5.359E6,5.359E6,,DETECTED,3.939E5,11.7866,126.10293,126.10305,2,-0.0589,0.0424,11.7067,11.8105,126.103,2.094E6,5.359E6,0.2989,0.6495,5.359E6,,
1050,1.013E5,11.7866,134.07155,134.07169,0,11.7627,11.8582,134.07161,6.151E5,1.46E6,1.46E6,,DETECTED,1.013E5,11.7866,134.07155,134.07169,,,0.0372,11.7627,11.8582,134.07161,6.151E5,1.46E6,2.9927,1.9963,1.46E6,,
1051,1.784E5,11.7866,140.11841,140.11861,0,11.7067,11.8105,140.11855,6.749E5,2.335E6,2.335E6,,DETECTED,1.784E5,11.7866,140.11841,140.11861,,,0.0491,11.7067,11.8105,140.11855,6.749E5,2.335E6,0.2989,0.6495,2.335E6,,
1052,1.99E5,11.7866,377.29529,377.29636,0,11.6747,11.9377,377.29583,5.326E5,1.122E6,1.122E6,,DETECTED,1.99E5,11.7866,377.29529,377.29636,,,0.2331,11.6747,11.9377,377.29583,5.326E5,1.122E6,1.3495,1.1748,1.122E6,,
1053,2.782E5,11.7866,624.52911,624.5307,0,11.6186,11.9059,624.52993,5.033E5,1.523E6,1.523E6,,DETECTED,2.782E5,11.7866,624.52911,624.5307,,,0.21,11.6186,11.9059,624.52993,5.033E5,1.523E6,0.7098,0.8549,1.523E6,,
1054,2.603E6,11.7946,124.08727,124.08735,3,11.7787,11.89,124.08731,1.226E7,3.856E7,3.856E7,,DETECTED,2.603E6,11.7946,124.08727,124.08735,3,-0.0052,0.0556,11.7787,11.89,124.08731,1.226E7,3.856E7,5.9896,3.4948,3.856E7,,
1056,1.436E5,11.7946,135.07938,135.07948,0,11.7707,11.8582,135.07943,8.452E5,2.833E6,2.833E6,,DETECTED,1.436E5,11.7946,135.07938,135.07948,,,0.0591,11.7707,11.8582,135.07943,8.452E5,2.833E6,2.6599,1.8299,2.833E6,,
1057,2.601E5,11.7946,167.09302,167.09317,0,11.7787,11.89,167.09312,1.09E6,3.34E6,3.34E6,,DETECTED,2.601E5,11.7946,167.09302,167.09317,,,0.0682,11.7787,11.89,167.09312,1.09E6,3.34E6,5.9896,3.4948,3.34E6,,
1058,2.514E5,11.7946,176.106,176.10623,1,11.7707,11.89,176.10608,9.274E5,4.477E6,4.477E6,,DETECTED,2.514E5,11.7946,176.106,176.10623,1,0.0039,0.0357,11.7707,11.89,176.10608,9.274E5,4.477E6,3.992,2.496,4.477E6,,
1059,1.752E5,11.7946,179.09296,179.0932,0,11.7787,11.882,179.09309,7.424E5,2.641E6,2.641E6,,DETECTED,1.752E5,11.7946,179.09296,179.0932,,,0.0983,11.7787,11.882,179.09309,7.424E5,2.641E6,5.4898,3.2449,2.641E6,,
1060,2.175E5,11.8025,128.11856,128.11868,0,11.7787,11.89,128.11862,1.099E6,3.134E6,3.134E6,,DETECTED,2.175E5,11.8025,128.11856,128.11868,,,0.068,11.7787,11.89,128.11862,1.099E6,3.134E6,3.6614,2.3307,3.134E6,,
1061,4.104E5,11.8025,151.09808,151.09816,1,11.7787,11.882,151.09813,2.598E6,5.329E6,5.329E6,,DETECTED,4.104E5,11.8025,151.09808,151.09816,1,0.022,0.0427,11.7787,11.882,151.09813,2.598E6,5.329E6,3.3281,2.164,5.329E6,,
1062,2.81E5,11.8025,192.12466,192.12489,0,11.6266,11.8105,192.1248,8.37E5,2.002E6,2.002E6,,DETECTED,2.81E5,11.8025,192.12466,192.12489,,,0.0326,11.6266,11.8105,192.1248,8.37E5,2.002E6,0.0452,0.5226,2.002E6,,
1063,1.259E5,11.8185,137.08235,137.08252,0,11.7787,11.8582,137.08246,8.019E5,2.105E6,2.105E6,,DETECTED,1.259E5,11.8185,137.08235,137.08252,,,0.0252,11.7787,11.8582,137.08246,8.019E5,2.105E6,0.9977,0.9989,2.105E6,,
1064,6.221E5,11.8185,149.08247,149.08258,2,11.7787,11.89,149.08253,2.967E6,7.875E6,7.875E6,,DETECTED,6.221E5,11.8185,149.08247,149.08258,2,-0.0052,0.0322,11.7787,11.89,149.08253,2.967E6,7.875E6,1.7978,1.3989,7.875E6,,
1065,2.234E5,11.8185,161.08243,161.0826,0,11.7627,11.8582,161.08251,1.349E6,3.202E6,3.202E6,,DETECTED,2.234E5,11.8185,161.08243,161.0826,,,0.027,11.7627,11.8582,161.08251,1.349E6,3.202E6,0.7123,0.8561,3.202E6,,
1066,1.201E5,11.8185,166.10893,166.10954,0,11.7547,11.89,166.10909,5.17E5,1.539E6,1.539E6,,DETECTED,1.201E5,11.8185,166.10893,166.10954,,,0.0976,11.7547,11.89,166.10909,5.17E5,1.539E6,1.1227,1.0613,1.539E6,,
1067,1.077E5,11.8185,174.09035,174.09064,0,11.7787,11.89,174.09046,5.517E5,1.642E6,1.642E6,,DETECTED,1.077E5,11.8185,174.09035,174.09064,,,0.0149,11.7787,11.89,174.09046,5.517E5,1.642E6,1.7978,1.3989,1.642E6,,
1068,7.069E4,11.8185,189.11372,189.11395,0,11.8105,11.89,189.11386,5.78E5,1.524E6,1.524E6,,DETECTED,7.069E4,11.8185,189.11372,189.11395,,,0.0336,11.8105,11.89,189.11386,5.78E5,1.524E6,8.9914,4.9957,1.524E6,,
1069,1.692E5,11.8185,190.10898,190.10919,0,11.7787,11.89,190.10908,9.733E5,2.035E6,2.035E6,,DETECTED,1.692E5,11.8185,190.10898,190.10919,,,0.0724,11.7787,11.89,190.10908,9.733E5,2.035E6,1.7978,1.3989,2.035E6,,
1071,1.386E6,11.8185,603.51984,603.52448,4,11.7067,12.0011,603.52328,5.825E5,8.744E6,8.744E6,1,DETECTED,1.386E6,11.8185,603.51984,603.52448,4,-0.0416,0.1521,11.7067,12.0011,603.52328,5.825E5,8.744E6,1.9254,1.3424,8.744E6,1,2
1073,2.769E6,11.8343,531.4082,531.40906,5,11.7707,11.9773,531.4085,2.524E6,4.836E7,4.836E7,1,DETECTED,2.769E6,11.8343,531.4082,531.40906,5,-0.0268,0.0395,11.7707,11.9773,531.4085,2.524E6,4.836E7,3.1346,1.2708,4.836E7,1,2
1075,1.679E5,11.8343,533.41064,533.41345,0,11.8025,11.9059,533.4121,6.454E5,3.668E6,3.668E6,,DETECTED,1.679E5,11.8343,533.41064,533.41345,,,0.0377,11.8025,11.9059,533.4121,6.454E5,3.668E6,4.4844,1.6259,3.668E6,,
1076,5.721E5,11.8343,576.46472,576.4668,1,11.7707,11.9932,576.46592,5.547E5,1.043E7,1.043E7,1,DETECTED,5.721E5,11.8343,576.46472,576.4668,1,-0.004,0.0366,11.7707,11.9932,576.46592,5.547E5,1.043E7,2.7415,1.5491,1.043E7,1,2
1078,6.418E5,11.8343,638.65613,638.65795,1,11.7147,11.9932,638.65698,6.155E5,4.189E6,4.189E6,1,DETECTED,6.418E5,11.8343,638.65613,638.65795,1,0.0141,0.1478,11.7147,11.9932,638.65698,6.155E5,4.189E6,1.1571,1.1641,4.189E6,1,2
1079,1.255E5,11.8423,146.8838,146.8839,0,11.7707,11.9297,146.88385,5.658E5,1.081E6,1.081E6,,DETECTED,1.255E5,11.8423,146.8838,146.8839,,,0.1611,11.7707,11.9297,146.88385,5.658E5,1.081E6,1.2225,1.1112,1.081E6,,
1080,2.258E6,11.8423,553.3902,553.39117,3,11.7627,11.9773,553.39046,2.497E6,3.748E7,3.748E7,1,DETECTED,2.258E6,11.8423,553.3902,553.39117,3,-0.0279,0.0446,11.7627,11.9773,553.39046,2.497E6,3.748E7,2.2153,1.3816,3.748E7,1,2
1082,1.482E5,11.8423,555.39087,555.39551,0,11.8025,11.9138,555.39341,5.059E5,3.231E6,3.231E6,,DETECTED,1.482E5,11.8423,555.39087,555.39551,,,0.0389,11.8025,11.9138,555.39341,5.059E5,3.231E6,1.1005,1.4013,3.231E6,,
1083,3.028E5,11.8423,569.36249,569.36505,1,11.7866,11.9694,569.36374,5.061E5,5.14E6,5.14E6,,DETECTED,3.028E5,11.8423,569.36249,569.36505,1,-0.0029,0.0411,11.7866,11.9694,569.36374,5.061E5,5.14E6,2.3616,1.7123,5.14E6,,
1084,1.496E7,11.8423,587.5484,587.55054,8,11.0055,11.9932,587.54873,1.034E6,8.613E7,8.613E7,1,DETECTED,1.496E7,11.8423,587.5484,587.55054,8,-0.1534,0.1517,11.0055,11.9932,587.54873,1.034E6,8.613E7,1.1755,0.9974,8.613E7,1,3
1088,5.696E6,11.8423,610.62207,610.62659,7,11.037,12.0011,610.62536,5.773E5,3.062E7,3.062E7,1,DETECTED,5.696E6,11.8423,610.62207,610.62659,7,-0.0996,0.1629,11.037,12.0011,610.62536,5.773E5,3.062E7,1.3154,1.0311,3.062E7,1,3
1091,7.82E4,11.8423,1117.94971,1117.95203,0,11.8105,11.8741,1117.95111,6.524E5,2.118E6,2.118E6,1,DETECTED,7.82E4,11.8423,1117.94971,1117.95203,,,0.0374,11.8105,11.8741,1117.95111,6.524E5,2.118E6,1.0016,1.0008,2.118E6,1,2
1093,2.43E5,11.8423,1152.10852,1152.11108,0,11.7627,11.9297,1152.11,5.28E5,2.642E6,2.642E6,1,DETECTED,2.43E5,11.8423,1152.10852,1152.11108,,,0.0963,11.7627,11.9297,1152.11,5.28E5,2.642E6,1.112,1.0499,2.642E6,1,2
1095,3.175E5,11.8502,141.38834,141.38857,0,11.7467,12.0011,141.38845,5.11E5,2.149E6,2.149E6,,DETECTED,3.175E5,11.8502,141.38834,141.38857,,,0.146,11.7467,12.0011,141.38845,5.11E5,2.149E6,1.4586,1.2293,2.149E6,,
1096,5.817E5,11.8502,309.32666,309.32709,0,11.7147,12.0011,309.32686,5.312E5,3.693E6,3.693E6,,DETECTED,5.817E5,11.8502,309.32666,309.32709,,,0.153,11.7147,12.0011,309.32686,5.312E5,3.693E6,1.0873,1.057,3.693E6,,
1097,2.027E6,11.8502,310.3107,310.31107,5,11.6667,11.9773,310.31088,5.112E5,1.413E7,1.413E7,1,DETECTED,2.027E6,11.8502,310.3107,310.31107,5,-0.0905,0.138,11.6667,11.9773,310.31088,5.112E5,1.413E7,0.9057,0.8816,1.413E7,1,2
1098,2.039E5,11.8502,327.33685,327.33759,0,11.7547,11.9615,327.33741,5.093E5,1.638E6,1.638E6,,DETECTED,2.039E5,11.8502,327.33685,327.33759,,,0.1782,11.7547,11.9615,327.33741,5.093E5,1.638E6,1.1654,1.0827,1.638E6,,
1099,1.331E5,11.8502,565.49634,565.49792,0,11.7707,11.9377,565.4975,5.072E5,1.139E6,1.139E6,,DETECTED,1.331E5,11.8502,565.49634,565.49792,,,0.1195,11.7707,11.9377,565.4975,5.072E5,1.139E6,1.1,1.05,1.139E6,,
1100,3E7,11.8502,565.56659,565.5675,19,11.0055,12.0011,565.56696,2.06E6,1.708E8,1.708E8,1,DETECTED,3E7,11.8502,565.56659,565.5675,19,-0.7356,0.149,11.0055,12.0011,565.56696,2.06E6,1.708E8,1.1588,0.9838,1.708E8,1,4
1104,2.639E5,11.8661,138.10281,138.10292,0,11.8105,11.89,138.10287,1.909E6,4.629E6,4.629E6,,DETECTED,2.639E5,11.8661,138.10281,138.10292,,,0.025,11.8105,11.89,138.10287,1.909E6,4.629E6,0.4295,0.7148,4.629E6,,
1105,9.396E4,11.8661,152.11841,152.11861,0,11.8105,11.89,152.11855,7.504E5,2.04E6,2.04E6,,DETECTED,9.396E4,11.8661,152.11841,152.11861,,,0.0298,11.8105,11.89,152.11855,7.504E5,2.04E6,0.4295,0.7148,2.04E6,,
1107,1.974E5,11.8979,1194.81616,1194.82007,1,11.8661,11.9615,1194.81938,5.028E5,5.606E6,5.606E6,1,DETECTED,1.974E5,11.8979,1194.81616,1194.82007,1,0.0061,0.0306,11.8661,11.9615,1194.81938,5.028E5,5.606E6,2.187,1.5143,5.606E6,1,3
1109,7.349E4,11.8979,1199.77295,1199.77576,0,11.8661,11.9297,1199.77481,5.432E5,2.153E6,2.153E6,,DETECTED,7.349E4,11.8979,1199.77295,1199.77576,,,0.0302,11.8661,11.9297,1199.77481,5.432E5,2.153E6,0.9994,0.9997,2.153E6,,
1110,1.201E5,11.8979,1215.74854,1215.75,0,11.8661,11.9377,1215.74927,5.99E5,3.504E6,3.504E6,1,DETECTED,1.201E5,11.8979,1215.74854,1215.75,,,0.0341,11.8661,11.9377,1215.74927,5.99E5,3.504E6,1.1223,1.1242,3.504E6,1,2
1112,8.395E4,11.8979,1222.84985,1222.85388,0,11.8661,11.9297,1222.85173,5.378E5,2.632E6,2.632E6,1,DETECTED,8.395E4,11.8979,1222.84985,1222.85388,,,0.0344,11.8661,11.9297,1222.85173,5.378E5,2.632E6,0.9994,0.9997,2.632E6,1,2
1114,2.785E5,11.9059,122.07162,122.07172,0,11.8105,11.9615,122.07168,7.776E5,3.414E6,3.414E6,,DETECTED,2.785E5,11.9059,122.07162,122.07172,,,0.0758,11.8105,11.9615,122.07168,7.776E5,3.414E6,0.5828,0.7914,3.414E6,,
1116,5.361E5,11.9059,126.10293,126.10301,1,11.8105,11.9615,126.10296,2.082E6,6.292E6,6.292E6,,DETECTED,5.361E5,11.9059,126.10293,126.10301,1,-0.0348,0.0553,11.8105,11.9615,126.10296,2.082E6,6.292E6,0.5828,0.7914,6.292E6,,
1117,1.686E5,11.9059,128.11856,128.11865,0,11.89,11.9615,128.11859,1.158E6,3.902E6,3.902E6,,DETECTED,1.686E5,11.9059,128.11856,128.11865,,,0.0592,11.89,11.9615,128.11859,1.158E6,3.902E6,3.4974,2.2487,3.902E6,,
1118,1.229E5,11.9059,134.07153,134.07164,0,11.8582,11.9615,134.07158,6.151E5,2.225E6,2.225E6,,DETECTED,1.229E5,11.9059,134.07153,134.07164,,,0.0548,11.8582,11.9615,134.07158,6.151E5,2.225E6,1.1647,1.0823,2.225E6,,
1119,5.617E5,11.9059,136.08719,136.08728,1,11.8105,11.9615,136.08722,1.645E6,7.587E6,7.587E6,,DETECTED,5.617E5,11.9059,136.08719,136.08728,1,0.005,0.021,11.8105,11.9615,136.08722,1.645E6,7.587E6,0.5828,0.7914,7.587E6,,
1120,3.01E5,11.9059,138.1028,138.10287,1,11.89,11.9615,138.10284,1.902E6,7.447E6,7.447E6,,DETECTED,3.01E5,11.9059,138.1028,138.10287,1,0.0379,0.021,11.89,11.9615,138.10284,1.902E6,7.447E6,3.4974,2.2487,7.447E6,,
1121,2.592E5,11.9059,140.11838,140.11856,0,11.8105,11.9615,140.11848,6.749E5,3.575E6,3.575E6,,DETECTED,2.592E5,11.9059,140.11838,140.11856,,,0.0923,11.8105,11.9615,140.11848,6.749E5,3.575E6,0.5828,0.7914,3.575E6,,
1122,2.789E5,11.9059,148.08714,148.08727,0,11.8105,11.9615,148.08721,8.562E5,3.745E6,3.745E6,,DETECTED,2.789E5,11.9059,148.08714,148.08727,,,0.077,11.8105,11.9615,148.08721,8.562E5,3.745E6,0.5828,0.7914,3.745E6,,
1123,4.61E5,11.9059,149.08243,149.08255,2,11.89,11.9615,149.08251,2.932E6,8.977E6,8.977E6,,DETECTED,4.61E5,11.9059,149.08243,149.08255,2,0.0039,0.0356,11.89,11.9615,149.08251,2.932E6,8.977E6,3.4974,2.2487,8.977E6,,
1124,2.974E5,11.9059,150.10281,150.10294,0,11.8105,11.9615,150.1029,9.93E5,3.571E6,3.571E6,,DETECTED,2.974E5,11.9059,150.10281,150.10294,,,0.0781,11.8105,11.9615,150.1029,9.93E5,3.571E6,0.5828,0.7914,3.571E6,,
1125,3.687E5,11.9059,151.09808,151.09814,1,11.882,11.9615,151.09812,2.401E6,7.578E6,7.578E6,,DETECTED,3.687E5,11.9059,151.09808,151.09814,1,0.0061,0.0566,11.882,11.9615,151.09812,2.401E6,7.578E6,2.3302,1.6651,7.578E6,,
1126,1.139E5,11.9059,152.11847,152.11862,0,11.89,11.9615,152.11854,7.596E5,2.61E6,2.61E6,,DETECTED,1.139E5,11.9059,152.11847,152.11862,,,0.0562,11.89,11.9615,152.11854,7.596E5,2.61E6,3.4974,2.2487,2.61E6,,
1127,5.612E5,11.9059,153.11374,153.11385,1,11.8105,11.9615,153.11379,2.095E6,6.479E6,6.479E6,,DETECTED,5.612E5,11.9059,153.11374,153.11385,1,-0.0336,0.0798,11.8105,11.9615,153.11379,2.095E6,6.479E6,0.5828,0.7914,6.479E6,,
1128,6.076E5,11.9059,163.09805,163.09819,2,11.8582,11.9615,163.09811,2.507E6,1.211E7,1.211E7,,DETECTED,6.076E5,11.9059,163.09805,163.09819,2,-0.0257,0.022,11.8582,11.9615,163.09811,2.507E6,1.211E7,1.1647,1.0823,1.211E7,,
1129,4.914E5,11.9059,165.11377,165.11391,1,11.8105,11.9615,165.11384,1.536E6,6.454E6,6.454E6,,DETECTED,4.914E5,11.9059,165.11377,165.11391,1,0.0459,0.0782,11.8105,11.9615,165.11384,1.536E6,6.454E6,0.5828,0.7914,6.454E6,,
1130,5.644E4,11.9059,166.09781,166.09805,0,11.882,11.9615,166.09788,5.633E5,1.272E6,1.272E6,,DETECTED,5.644E4,11.9059,166.09781,166.09805,,,0.0319,11.882,11.9615,166.09788,5.633E5,1.272E6,2.3302,1.6651,1.272E6,,
1131,6.096E4,11.9059,170.09241,170.09258,0,11.89,11.9615,170.09251,5.841E5,1.66E6,1.66E6,,DETECTED,6.096E4,11.9059,170.09241,170.09258,,,0.0574,11.89,11.9615,170.09251,5.841E5,1.66E6,3.4974,2.2487,1.66E6,,
