row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000004_01_01.mzML Peak height,20250402_PMA_tp24_000008_01_01.mzML Peak height,20250402_PMA_tp24_000021_01_01.mzML Peak height,20250402_PMA_tp24_000022_01_01.mzML Peak height,20250402_PMA_tp24_000023_01_01.mzML Peak height,20250402_PMA_tp24_000024_03_01.mzML Peak height,20250402_PMA_tp24_000026_01_01.mzML Peak height,20250402_PMA_tp24_000027_01_01.mzML Peak height,20250402_PMA_tp24_000028_01_01.mzML Peak height,20250402_PMA_tp24_000029_01_01.mzML Peak height,20250402_PMA_tp24_000029_01_02.mzML Peak height,20250402_PMA_tp24_000031_01_01.mzML Peak height,20250402_PMA_tp24_000032_01_01.mzML Peak height,20250402_PMA_tp24_000033_01_01.mzML Peak height,20250402_PMA_tp24_000035_01_01.mzML Peak height,20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML Peak height,20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML Peak height,20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML Peak height,20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML Peak height,20250402_PMA_tp24_solanum_qc_00.mzML Peak height,20250402_PMA_tp24_solanum_qc_01.mzML Peak height,20250402_PMA_tp24_solanum_qc_02.mzML Peak height,20250402_PMA_tp24_solanum_qc_03.mzML Peak height,20250402_PMA_tp24_solanum_qc_04.mzML Peak height,20250402_PMA_tp24_solanum_qc_05.mzML Peak height,
6328,582.4096259894313,10.364002,,,,,,,,,,,2800478.2,1991611.5,2856536.2,3710531.8,0,3309142.0,3338952.5,2710978.0,3123488.5,3246346.0,4044832.5,0,0,0,2644808.0,0,0,0,0,1960589.0,2067387.5,1734914.6,1490510.8,1397155.2,1405627.5,
6329,708.5139681252506,10.430688,,,,,,,,,,,0,4643532.5,4324977.5,3807885.8,3837709.5,5022147.5,4390369.0,3630180.0,0,5016804.0,3806932.0,0,0,0,0,5726033.0,6435334.0,7748782.0,7127411.0,0,5788388.0,0,0,0,0,
6330,146.98118955504995,10.391798,,,,,,,,,,,9060699.0,8670412.0,8895393.0,8037033.5,8345808.0,8193768.5,8771160.0,8697641.0,9423497.0,9478565.0,8844837.0,8521865.0,0,0,9026786.0,9698894.0,9393013.0,1.1282196E7,1.1422784E7,1.043558E7,9276681.0,8753641.0,8577338.0,9248904.0,8570668.0,
6331,640.5891611637671,10.366102,,,,,,,,,,,0,0,0,6211993.0,6533467.5,8144195.5,6724061.5,0,0,0,6982999.0,0,0,0,0,8718578.0,8638716.0,9994239.0,1.0094773E7,0,9012366.0,0,0,0,0,
6332,582.407497936955,10.367631,,,,,,,,,,,979511.75,0,0,3453126.5,3891769.0,3137543.8,3516352.8,0,0,0,4176776.0,0,0,0,0,0,0,0,0,0,2018023.4,0,0,0,0,
6333,640.5922077888869,10.369625,,,,,,,,,,,7850762.0,7225659.0,7050130.0,0,0,0,6592097.5,6348384.5,7266772.5,7673700.5,6474965.0,7483670.5,8840511.0,0,6645686.5,8546923.0,0,1.013227E7,0,9086167.0,9099114.0,7875747.5,6980146.0,6609049.0,7030820.5,
6334,607.2930539691678,10.371169,,,,,,,,,,,0,0,0,1.6689677E7,1.9016182E7,1.0391918E8,2.6453926E7,0,0,0,2.450349E7,0,0,0,0,0,0,0,0,0,2.1294538E7,0,0,0,0,
6335,629.2752386133537,10.371169,,,,,,,,,,,0,0,0,3793614.8,4563444.0,2.410097E7,5959325.5,0,0,0,5369237.0,0,0,0,0,0,0,0,0,0,5655171.0,0,0,0,0,
6336,629.278078165057,10.37086,,,,,,,,,,,3046698.2,6226584.0,1.0394022E7,0,0,0,5653558.5,7961062.0,5184210.0,8379598.5,4900524.5,0,0,0,3650502.8,0,0,0,0,5806824.0,5287548.0,5449673.0,4795164.5,4476498.5,4394618.0,
6337,645.2491065280368,10.3711605,,,,,,,,,,,0,0,0,1059916.0,1118149.0,5348416.0,1510851.0,0,0,0,1177171.5,0,0,0,0,0,0,0,0,0,1387059.9,0,0,0,0,
6338,607.295715528752,10.377052,,,,,,,,,,,1.0975745E7,2.6273096E7,4.909005E7,0,862850.0,1728685.8,2.4569666E7,3.755935E7,2.0987004E7,3.2705402E7,2.2552036E7,0,0,0,1.4537534E7,0,0,0,0,2.1596188E7,1.995886E7,2.1354088E7,2.0317636E7,1.980864E7,1.9752562E7,
6339,666.6047494577647,10.372511,,,,,,,,,,,0,0,0,3060304.0,3515777.5,4347145.0,3401628.0,0,0,0,3450905.5,0,0,0,0,4340786.0,4536757.5,5295823.0,5188061.5,0,4735125.5,0,0,0,0,
6340,666.6079231418076,10.374698,,,,,,,,,,,3942119.5,3712161.0,3685203.5,0,0,0,3486858.2,3704077.5,4024993.5,4068873.8,3440021.5,3989235.5,4678096.5,0,3472692.2,4403733.5,0,5209497.5,0,4988988.0,4692810.0,4125861.2,3642821.8,3613391.5,3886633.0,
6341,969.5879153084651,10.384315,,,,,,,,,,,0,3092800.2,1135339.0,695147.6,1660146.8,1.0799616E7,5521621.0,6482785.5,3784301.0,5506346.0,0,0,0,0,2259720.8,0,0,0,0,3630231.2,3656177.2,2872566.5,2705790.2,3128645.5,2925880.5,
6342,750.507751608202,10.392346,,,,,,,,,,,0,0,0,1.0215674E7,1.0499176E7,1387182.2,4484493.0,0,0,0,4687526.0,0,0,0,0,0,0,0,0,0,3876994.2,0,0,0,0,
6343,124.08787084100204,10.395398,,,,,,,,,,,4361096.5,4474724.5,3768109.0,3575828.5,3730777.8,6810873.0,4251704.0,4062653.8,5093338.5,3579111.5,5410195.5,5119561.0,6487263.0,5149836.0,5864871.5,4813458.5,4565323.5,5661698.0,6693918.0,7508908.0,6769435.5,5749392.5,0,4098042.2,5540830.5,
6344,815.5280479112396,10.397007,,,,,,,,,,,0,1664998.6,1875343.5,6841296.5,6385162.0,3546588.2,4341283.0,0,0,0,8920783.0,0,0,0,0,0,0,0,0,0,5353042.0,0,0,0,0,
6345,153.11425410333504,10.410841,,,,,,,,,,,3129952.2,3162215.2,0,2827545.8,2382185.5,3467049.5,0,0,0,0,0,0,0,0,4262276.0,3146164.5,3003614.8,5834266.0,4959776.5,1825111.5,3661083.5,0,2151689.8,0,2924987.0,
6346,815.5309144800418,10.390251,,,,,,,,,,,9623751.0,2801707.5,5039084.5,5824135.0,0,3314593.2,4125746.8,3866196.0,1.3013967E7,7889142.0,8990373.0,0,0,0,4332110.0,0,0,0,0,6669486.0,5859841.0,5314122.0,4130508.5,4815180.5,4440464.0,
6347,750.5106259232782,10.391182,,,,,,,,,,,1.4960902E7,5351870.0,1635130.6,6851345.0,0,1454353.0,4092437.8,2032282.0,1.1226848E7,8504682.0,4694671.5,0,0,0,9531396.0,0,0,0,0,4119828.5,3973995.5,4205353.0,3452843.8,3476295.8,3348374.5,
6348,805.5117907222565,10.390546,,,,,,,,,,,0,2666381.2,8539392.0,0,0,0,1229667.6,2149910.5,1614327.8,1392907.4,0,0,0,0,0,0,0,0,0,1995954.1,1431791.5,1291510.1,1236871.9,1334651.6,1213796.4,
6349,787.5006165277586,10.39255,,,,,,,,,,,2904174.0,4182617.8,1.1378057E7,0,0,0,3543506.0,4731182.0,7465953.0,2584539.8,5224163.0,0,0,0,3000859.2,0,0,0,0,4758810.5,4290443.0,3784647.5,3461917.8,3200305.5,3101203.0,
6350,1139.7876842059695,10.394185,,,,,,,,,,,1.761604E7,1.6299514E7,3376631.8,0,0,1810249.2,1.0064671E7,6884878.5,1.333179E7,1.5703539E7,1.0301493E7,0,0,0,8466161.0,0,0,0,0,1.0478545E7,1.0065186E7,9530284.0,8449669.0,8932887.0,7532537.0,
6351,1139.7851789524723,10.393666,,,,,,,,,,,1.6952652E7,1.6608789E7,0,1.7698034E7,1.5723944E7,1810249.2,8926522.0,0,0,1.6030571E7,1.0085078E7,0,0,0,0,0,0,0,0,0,9996854.0,1.0180669E7,0,9482678.0,0,
6352,667.4561967135895,10.387117,,,,,,,,,,,0,1384780.2,0,733608.1,912717.94,4777732.5,2138216.2,0,0,0,1000976.75,0,0,0,0,0,0,0,0,0,1330904.6,0,0,0,0,
6353,784.5893804222501,10.390419,,,,,,,,,,,1096137.5,5920308.0,1571994.8,0,0,0,2418896.5,3881120.0,5760690.0,2310200.8,4423339.5,1912859.0,0,903965.44,3638575.0,0,0,0,0,0,2398652.0,4990803.0,3852120.0,4575645.5,2527471.2,
6354,782.5744386573406,10.397298,,,,,,,,,,,0,5156219.5,1638772.0,4130861.8,0,1033658.1,2375061.5,5003933.0,4431297.5,2665493.0,3436659.8,1514712.9,1774913.5,937543.0,3660789.2,735819.8,0,0,0,0,3382502.5,4213252.5,5017624.5,4706281.5,2423073.5,
6355,758.5711098664157,10.379765,,,,,,,,,,,3666653.2,0,0,1.1267794E7,1.7335694E7,2262110.0,7942410.5,0,0,7354783.5,1.1164665E7,0,0,0,0,2776797.5,705360.44,0,0,0,8309988.5,0,0,0,0,
6356,969.5827904425843,10.396667,,,,,,,,,,,1904535.0,4329108.5,1.1310788E7,3493672.2,5937261.5,0,5518071.5,6226615.5,4260867.5,4509071.0,4688047.5,0,0,0,1332430.5,0,0,0,0,0,3144155.5,0,0,0,0,
6357,758.5742419138787,10.390617,,,,,,,,,,,4323573.0,1.6112551E7,5041536.5,0,0,0,7617390.0,4124849.8,1.3011252E7,7059521.5,1.1130418E7,4619150.5,6585427.0,0,1.304818E7,2776797.5,0,0,0,0,7743073.0,1.0524009E7,1.3488449E7,1.5003487E7,8071244.0,
6358,756.5588091292456,10.405076,,,,,,,,,,,0,1.5875864E7,2336443.0,4006141.8,0,0,4277111.5,671545.44,1.2490596E7,3685303.0,9852593.0,3459537.2,5904974.5,0,9583717.0,1469950.2,0,0,0,0,4818084.5,1.3048157E7,9240399.0,1.1485264E7,4122544.5,
6359,567.4437851382593,10.397488,,,,,,,,,,,2.075003E7,0,0,1.592068E7,1.5520052E7,0,7031689.5,0,0,0,8767831.0,0,0,0,0,0,0,0,0,0,6846777.5,6931275.0,0,6452137.5,5996571.5,
6360,335.2587167046923,10.398928,,,,,,,,,,,0,0,0,2.3185314E7,2.113522E7,4370565.5,9755345.0,0,0,0,1.396889E7,0,0,0,0,0,0,0,0,0,9376480.0,0,0,0,0,
6361,931.542470572585,10.404229,,,,,,,,,,,5.3260534E8,3.2625645E8,2.4136789E8,1.0649794E8,1.5657871E7,7.643324E7,2.7671318E8,2.3984677E8,5.2048214E8,5.035019E8,3.412238E8,0,0,0,5.0238445E8,0,0,0,0,3.7007062E8,3.444209E8,3.2339325E8,2.7469645E8,2.9006032E8,2.5977029E8,
6362,947.5173132030457,10.401884,,,,,,,,,,,5.5797424E7,3.3138442E7,2.425175E7,1.0441407E7,0,9957876.0,2.8600846E7,2.3964356E7,5.3877376E7,5.0302156E7,3.4959052E7,0,0,0,5.116741E7,0,0,0,0,3.8976964E7,3.6855296E7,3.3908856E7,2.8927816E7,3.0263026E7,2.6921574E7,
6363,954.6196545952903,10.404217,,,,,,,,,,,3.9559656E7,1.7223972E7,1.3650958E7,5428857.5,2311298.8,4855861.0,1.6602315E7,1.5616651E7,3.273617E7,3.088256E7,2.3052544E7,0,0,0,3.9132796E7,0,0,0,0,1.6448174E7,1.5134642E7,1.6674994E7,1.549456E7,1.7998976E7,1.6641443E7,
6364,335.260124775255,10.401825,,,,,,,,,,,2.7562974E7,1.1394146E7,8038610.5,3235478.5,0,0,9008072.0,8826097.0,2.2494226E7,2.3108926E7,1.2151908E7,0,0,0,2.2736286E7,0,0,0,0,9984830.0,8582168.0,9706231.0,8423710.0,8710464.0,8271605.5,
6365,926.5877192524612,10.400946,,,,,,,,,,,6.8024595E8,2.5224405E8,1.7456699E8,7.474081E7,0,4.4606268E7,2.1248406E8,1.9894662E8,5.307024E8,5.62098E8,3.1107075E8,0,0,0,5.40321E8,0,0,0,0,2.4875651E8,2.1500547E8,2.3389187E8,1.9899112E8,2.092135E8,1.9760706E8,
6366,567.4454910469881,10.401744,,,,,,,,,,,1.9885284E7,7141572.5,5321072.0,0,5537033.5,2602482.2,6305710.0,5550286.5,1.5420787E7,1.6811674E7,8238872.5,0,0,0,1.5818439E7,0,0,0,0,7948711.5,7379485.0,6981943.5,6336404.5,6218045.5,5756304.0,
6367,756.55563969768,10.389493,,,,,,,,,,,0,0,0,8560738.0,1.2842993E7,0,4757869.0,0,0,0,9917980.0,0,0,0,0,1469950.2,0,0,0,0,5174201.0,0,0,0,0,
6368,307.2286840872875,10.403308,,,,,,,,,,,2.231908E7,8272701.0,5773769.0,2534261.0,0,0,7574215.0,6331328.0,1.839053E7,1.7544012E7,9483141.0,0,0,0,1.7497068E7,0,0,0,0,8377509.5,7169794.0,7533376.0,6751840.0,6745725.5,6434285.0,
6369,585.4545738043493,10.403745,,,,,,,,,,,1.31391096E8,5.0645084E7,3.6034276E7,1.7071474E7,0,1.3419282E7,4.1667092E7,3.940802E7,1.0478216E8,1.05885944E8,5.6138024E7,0,0,0,1.0233133E8,0,0,0,0,5.1143212E7,4.297563E7,4.387941E7,3.9287536E7,3.9748988E7,3.781208E7,
6370,307.2273978446474,10.400243,,,,,,,,,,,0,0,0,1.7920922E7,1.8002908E7,3604450.5,8120392.0,0,0,0,1.0078372E7,0,0,0,0,0,0,0,0,0,8078013.0,0,0,0,0,
6371,585.4524017372463,10.400527,,,,,,,,,,,1.3041502E8,0,0,1.0286582E8,9.911325E7,1.8926202E7,4.516988E7,0,0,0,5.878991E7,0,0,0,0,0,0,0,0,0,4.731177E7,0,0,0,0,
6372,926.5840250978727,10.400243,,,,,,,,,,,0,0,0,5.413953E8,5.1456528E8,9.469106E7,2.2463472E8,0,0,0,3.3100432E8,0,0,0,0,0,0,0,0,0,2.2535453E8,0,0,0,0,
6373,931.538969862023,10.400243,,,,,,,,,,,0,0,0,4.5507318E8,4.61069E8,1.569539E8,2.9561696E8,0,0,0,3.5286922E8,0,0,0,0,0,0,0,0,0,3.6642026E8,0,0,0,0,
6374,947.5135910246676,10.400243,,,,,,,,,,,0,0,0,4.6222536E7,4.6193628E7,1.644425E7,3.0084772E7,0,0,0,3.626286E7,0,0,0,0,0,0,0,0,0,3.9310852E7,0,0,0,0,
6375,954.615797342457,10.40156,,,,,,,,,,,0,0,0,3.5939264E7,3.422869E7,7783642.5,1.7614936E7,0,0,0,2.3959132E7,0,0,0,0,0,0,0,0,0,1.5645517E7,0,0,0,0,
6376,144.9830317909713,10.430689,,,,,,,,,,,1.9466676E7,1.9404302E7,2.0380694E7,1.692074E7,1.8063804E7,1.853985E7,1.8714654E7,1.9591922E7,2.0630046E7,1.9891008E7,2.0192646E7,1.9729282E7,0,0,1.899452E7,2.117222E7,2.1456228E7,2.4125782E7,2.57992E7,2.2738674E7,2.3032838E7,1.901949E7,1.8547422E7,1.8991338E7,1.8785984E7,
6377,736.5039018484161,10.404155,,,,,,,,,,,1.0168438E7,3342469.2,3287089.0,0,0,0,4289403.5,3194154.0,1.2870895E7,9088309.0,4954041.0,0,0,0,9019830.0,0,0,0,0,4692146.0,4492320.5,4272740.5,3985054.8,3479403.8,3927879.5,
6378,796.5538230861324,10.406175,,,,,,,,,,,3121965.5,4189189.0,6433371.5,2151777.0,0,0,3686587.8,4896037.5,5067333.0,3826036.0,5082541.5,2247731.5,0,0,2285624.8,0,0,0,0,4168813.2,3851080.8,3556870.5,3105596.8,3015669.0,3197926.8,
6379,736.500649341851,10.404197,,,,,,,,,,,0,0,0,7490027.5,1.2111208E7,4284118.5,4379826.0,0,0,0,5576506.0,0,0,0,0,0,0,0,0,0,5161262.5,0,0,0,0,
6380,764.534746074349,10.405206,,,,,,,,,,,3841447.5,1547032.6,0,2825980.8,4226218.5,2270659.8,2223243.0,1722352.9,3791337.8,2718248.2,2420722.5,0,0,0,4200180.0,0,0,0,0,2247160.5,2039792.1,2269070.8,2001923.0,2377849.0,2201629.8,
6381,741.4595508514353,10.407261,,,,,,,,,,,1.5648999E7,1.1250141E7,1.1097106E7,3188767.5,0,0,1.424667E7,1.0164468E7,2.4578182E7,1.53117E7,1.322833E7,0,0,0,1.7937638E7,0,0,0,0,1.9119718E7,1.7703408E7,1.5614846E7,1.4263541E7,1.3266704E7,1.414959E7,
6382,757.4336428193077,10.406261,,,,,,,,,,,2710533.5,2082651.6,2094606.9,0,0,0,2667166.0,1922478.8,4079755.2,2679354.8,2039295.4,0,0,0,3332727.5,0,0,0,0,3766779.8,3447885.5,3159148.0,2720635.5,2335602.2,2511494.8,
6383,700.5620057590932,10.407783,,,,,,,,,,,2617637.2,2661081.2,2597389.8,0,0,0,2394958.5,2446441.5,2636788.0,2710043.8,2660774.5,2370304.5,2570389.8,0,2343525.2,2408433.0,0,2821863.2,0,3519819.2,3047993.8,2867588.2,2329252.8,2480650.8,2641849.0,
6384,557.4242298556514,10.409244,,,,,,,,,,,4921536.0,4352460.5,4320709.0,3422892.0,0,0,2494270.2,3466323.5,6046878.0,4589676.0,3526858.2,0,0,0,4471795.5,0,0,0,0,2930592.8,2680630.2,2884068.2,2381753.0,2437858.2,2415923.0,
6385,741.4563154631529,10.406829,,,,,,,,,,,0,0,0,1.1759962E7,2.1370434E7,1.759712E7,1.4898711E7,0,0,0,1.3528765E7,0,0,0,0,0,0,0,0,0,1.9382052E7,0,0,0,0,
6386,557.4212619464578,10.408162,,,,,,,,,,,0,0,0,3748161.2,5805087.5,1869336.0,2494270.2,0,0,0,3264728.5,0,0,0,0,0,0,0,0,0,2680630.2,0,0,0,0,
6387,700.5588172211109,10.409415,,,,,,,,,,,2607346.8,0,0,2356175.2,2412047.8,2701481.8,2519225.0,0,0,0,2929185.5,0,0,0,0,2474198.8,2429670.8,2876962.5,3021587.2,0,3122190.0,0,0,0,0,
6388,841.5658459839294,10.412357,,,,,,,,,,,3203092.0,0,0,3634049.0,5542142.0,808085.9,1628293.6,0,0,2489697.5,1245568.9,0,0,0,0,0,0,0,0,0,2164004.0,0,0,0,0,
6389,796.550698244758,10.407414,,,,,,,,,,,2312529.5,0,0,3333658.2,4700388.0,864982.4,3664165.5,0,0,3391966.8,5495301.0,0,0,0,0,0,0,0,0,0,3968654.5,0,0,0,0,
6390,313.2758816534193,10.416845,,,,,,,,,,,2463599.5,5264798.5,6515720.5,0,0,0,2230330.5,5446916.5,2742169.2,3738500.0,3933421.2,0,0,0,1616533.1,0,0,0,0,2501257.0,1961840.2,2491531.0,2334208.0,2382585.2,2040728.1,
6391,521.3869360114605,10.418676,,,,,,,,,,,2072604.1,5428130.5,5351819.0,2553091.5,0,918134.56,2369994.5,5481861.0,2277308.2,3163536.2,4028415.0,0,0,0,1740268.9,0,0,0,0,2322239.0,1902752.2,2328771.2,2156292.2,1999409.6,1817296.2,
6392,556.4221224267118,10.418438,,,,,,,,,,,3474029.0,9608738.0,1.0013921E7,0,0,0,4070368.0,9851218.0,4116896.0,5434554.0,6699722.5,0,0,0,2059635.9,0,0,0,0,3892604.5,3404704.8,3711494.0,3656079.8,3141215.8,3333385.8,
6393,964.6267346298723,10.41378,,,,,,,,,,,1023010.5,3163818.0,7583181.0,2015876.1,0,0,1967179.9,3291143.8,2746205.8,2549456.0,3896897.2,0,0,0,1036689.1,0,0,0,0,1170625.9,915888.0,1162414.6,970152.44,1061764.4,981784.9,
6394,561.3795675462364,10.424178,,,,,,,,,,,7138019.0,2.3301476E7,2.619631E7,3.611606E7,0,0,1.0906694E7,2.6867256E7,8799251.0,1.1860067E7,1.732915E7,0,0,0,4876526.5,0,0,0,0,1.4217415E7,1.2249584E7,1.0788015E7,1.0930533E7,9536516.0,9547668.0,
6395,584.45437711431,10.420446,,,,,,,,,,,3434578.5,1.5153919E7,2.051063E7,0,0,4696510.5,7774148.0,2.0653786E7,4071517.8,5401054.5,1.2494126E7,0,0,0,2670830.2,0,0,0,0,8535260.0,7948059.5,7489199.0,7598351.0,6974855.0,7719740.5,
6396,577.3528197398748,10.445589,,,,,,,,,,,1639208.5,1.2698906E7,6250763.0,6995828.5,0,1688876.1,2517622.8,6367924.0,6345212.0,2520029.0,7903693.0,0,0,0,2923750.8,0,0,0,0,3995601.5,6239334.5,2787089.0,2498620.5,2125469.0,2325893.0,
6397,656.537057034109,10.430552,,,,,,,,,,,0,0,0,0,0,0,0,2623094.0,3162405.0,0,0,2478507.2,2710180.2,2735887.5,2523707.8,0,0,0,0,3001989.2,0,0,2500033.5,0,0,
6398,807.5268262630451,10.432295,,,,,,,,,,,1.0013159E7,1890538.0,947778.3,0,0,0,1997034.4,1375258.8,1.1638983E7,5269228.5,1705531.4,0,0,0,4619389.0,0,0,0,0,2244679.0,2258539.0,2582547.2,2626333.5,2261966.2,2152809.0,
6399,656.5322131714486,10.43263,,,,,,,,,,,0,0,0,2533336.5,2350848.0,2473712.0,2419200.0,0,0,0,2327863.0,0,0,0,0,2623587.0,2512572.2,3092396.8,2949208.8,0,2913030.0,0,0,0,0,
6400,807.5231874721048,10.421753,,,,,,,,,,,0,1948578.9,1536038.5,8296372.5,8550791.0,1032255.94,2035469.4,1329996.8,0,0,1646927.0,0,0,0,0,0,0,0,0,0,2173176.2,714647.3,0,1591617.9,654588.1,
6401,656.5345235532819,10.432348,,,,,,,,,,,2676441.2,2655643.8,2382871.8,2499509.5,0,2454497.8,2355691.5,2597987.2,3118339.5,2756130.5,2225720.5,2382187.8,0,0,2415905.2,2441059.5,0,2969592.2,2827333.0,3075113.0,2920033.5,2740164.0,2360968.8,2248332.8,2277636.2,
6402,593.6011999822916,10.351491,,,,,,,,,,,3512827.5,5680215.0,2155589.5,3334090.8,0,2452982.5,3067446.2,3609825.0,5998163.5,5017956.5,4055730.2,3790631.5,0,0,4257974.0,3813647.8,0,6414284.5,6201039.5,5665838.5,5340454.0,3310253.0,2810916.5,4196426.5,3533305.5,
6403,556.4194741759833,10.434519,,,,,,,,,,,0,0,0,3899087.0,2751646.8,0,3507870.5,0,0,0,3480209.5,0,0,0,2059635.9,0,0,0,0,0,0,0,0,0,0,
6404,563.3948872101258,10.440409,,,,,,,,,,,4007281.5,1.2188279E7,1.6797512E7,1110578.2,0,2174668.0,5557070.0,1.7588478E7,6153804.5,8071487.0,7702758.0,0,0,0,2814914.5,0,0,0,0,8640738.0,7702325.0,6809406.0,6412417.0,5575093.0,6021442.0,
6405,629.4065122719954,10.444505,,,,,,,,,,,4223222.0,1074702.8,0,0,0,0,1293438.4,0,4410568.0,1127026.9,573430.3,0,0,0,1339299.0,0,0,0,0,0,0,0,0,0,0,
6406,172.11638996877585,10.384438,,,,,,,,,,,7027447.0,7562271.0,6929792.5,6130521.5,6468017.5,7610747.5,6962651.0,6777237.5,7307496.5,7129057.5,6922020.0,0,0,0,6838257.5,8159815.5,8158055.0,8253659.0,8968138.0,8400676.0,7892376.0,7449562.0,7912205.5,7566976.0,7427854.0,
6407,409.18572578825166,10.3596115,,,,,,,,,,,7820553.0,9188393.0,8546518.0,8895095.0,8359660.5,9714157.0,9107898.0,8229771.5,9468494.0,1.0398829E7,8482799.0,0,0,0,8504658.0,9649397.0,0,1.253004E7,1.0327327E7,1.0638146E7,9896273.0,9489485.0,8941134.0,8987920.0,8596807.0,
6408,558.4397731435761,10.443945,,,,,,,,,,,1213161.1,3026263.8,4557639.5,2103954.5,0,0,1052064.6,4312694.0,1684033.1,1894903.5,1841009.5,0,0,0,0,0,0,0,0,1138162.5,1116508.2,1442252.5,1319155.8,1228562.8,1066906.4,
6409,561.3776220883248,10.4611845,,,,,,,,,,,4568318.5,0,0,8792897.0,1.9373738E7,5982857.5,1.8730984E7,0,0,0,4.0310228E7,0,0,0,0,0,0,0,0,0,3.0274208E7,0,0,0,0,
6410,586.4713108148819,10.442777,,,,,,,,,,,0,4442070.5,7388797.5,0,0,0,2467220.5,8380426.5,0,0,0,0,0,0,0,0,0,0,0,2619326.5,2576089.0,2729321.2,2681298.5,2577317.5,2527773.5,
6411,855.5880169239812,10.445409,,,,,,,,,,,9518199.0,3926011.2,1389396.2,0,0,0,0,1753116.9,4784817.0,6554085.5,1734258.4,0,0,0,4856433.0,0,0,0,0,0,0,1798656.8,2029486.6,1783810.0,2012272.2,
6412,855.5863032457904,10.439726,,,,,,,,,,,8822538.0,3574571.2,1328960.6,2604451.2,0,0,1653342.6,1683876.6,4952846.0,6140319.5,2833652.0,0,0,0,4465071.0,0,0,0,0,1684383.4,1834853.0,1849032.8,1800395.8,1783810.0,1735236.6,
6413,855.5835675424314,10.41868,,,,,,,,,,,0,2685399.5,0,6327410.5,4411636.0,0,1683735.2,0,0,0,2912527.0,0,0,0,1359179.4,0,0,0,0,1684383.4,1834853.0,1573331.2,0,0,0,
6414,153.11460925634225,10.454011,,,,,,,,,,,1649724.5,2896101.0,1748095.8,2500498.5,2961859.8,2959845.2,2046030.5,2531668.8,2795692.5,3575794.2,0,4432010.5,3358685.0,2219378.0,3451094.8,2302313.2,0,1961483.0,0,3501373.0,3591482.0,2747666.2,0,2016258.0,2266825.5,
6415,831.5273187699758,10.454608,,,,,,,,,,,4263763.5,2565468.5,3409234.2,4872770.0,2894604.0,0,1545827.8,2135453.5,7448502.0,4039083.8,6385295.5,0,0,0,2775311.0,0,0,0,0,1645257.0,1183881.2,1861393.9,1764140.0,1905895.2,2165254.8,
6416,595.4216419471489,10.453248,,,,,,,,,,,3194058.8,1.2627417E7,2.6279296E7,8964663.0,0,0,4403102.5,1.6862194E7,4660240.5,1.5560357E7,1.2042291E7,0,0,0,2558621.2,0,0,0,0,7876277.0,6564518.5,7295156.5,6695915.0,6491610.0,6823067.0,
6417,126.10363323099894,10.459925,,,,,,,,,,,2249344.2,2364289.0,1218918.5,0,0,2222846.5,1712158.4,1784923.1,2347843.8,3131879.2,0,3542118.8,2966286.2,1708100.2,2811699.2,1734565.9,2104175.0,1845513.4,5077065.5,3065100.5,3069746.2,2156051.8,0,1940793.5,1625641.1,
6418,595.4193317889655,10.446259,,,,,,,,,,,1143174.9,0,0,9783812.0,6321237.5,764165.3,4431930.0,0,0,0,1.1922677E7,0,0,0,0,0,0,0,0,0,6953685.0,0,0,0,0,
6419,611.3944321182371,10.451835,,,,,,,,,,,677682.9,2573899.5,5216515.0,0,0,0,880611.06,3314607.2,921432.8,3184129.5,2211161.0,0,0,0,0,0,0,0,0,1759724.4,1490223.8,1426733.5,1409187.9,1315488.5,1461433.0,
6420,612.5093445693411,10.455283,,,,,,,,,,,2633900.0,2259405.2,2408474.8,0,0,0,2083150.2,2229116.5,2664838.5,2617805.8,2099349.0,2327660.0,2542599.5,2759046.5,2164701.2,2270822.8,0,3147906.2,0,2939314.5,2629667.5,2608236.0,2098642.2,2158082.0,2273851.0,
6421,612.5062144537802,10.456003,,,,,,,,,,,0,0,0,2551168.2,2274714.8,2539146.8,2160220.0,0,0,0,2203809.2,0,0,0,0,2267515.0,2565006.8,3515873.5,3044460.0,0,2677444.0,0,0,0,0,
6422,618.4984649962965,10.4558735,,,,,,,,,,,892900.6,3722864.8,9306425.0,0,0,0,1470527.6,6245418.5,1341409.2,4504894.5,4288103.0,0,0,0,764726.1,0,0,0,0,1820343.8,1817104.8,2235071.2,2245209.2,2410343.0,2416223.2,
6423,618.4960470191326,10.448767,,,,,,,,,,,0,0,0,3266473.2,1965444.2,0,1495208.5,0,0,0,4394007.5,0,0,0,0,0,0,0,0,0,1820954.1,822641.4,0,0,0,
6424,831.5240041445561,10.416785,,,,,,,,,,,2470584.0,1060824.2,1575045.5,4917326.0,5569683.0,0,1582970.5,0,2885833.5,0,7360724.0,0,0,0,0,0,0,0,0,0,1545613.2,1801094.0,1333776.0,1546242.1,1429651.9,
